===================== processing the file nott_2.txt =======================
** [[dS sm16469518 sm116816367]
    [N os1000023066607 os1000023066591]
    [dN os1000023066607 os1000023066629]
    [N os1000023066607 os1000023066629]
    [dN os1000023066607 os1000023066628]
    [N os1000023066607 os1000023066628]
    [dN os1000023066607 os1000023066627]
    [N os1000023066607 os1000023066627]
    [dN os1000023066607 os1000023066626]
    [N os1000023066607 os1000023066626]
    [dN os1000023066607 os1000023066625]
    [N os1000023066607 os1000023066625]
    [dN os1000023066607 os1000023066624]
    [N os1000023066607 os1000023066624]
    [dN os1000023066607 os1000023066623]
    [N os1000023066607 os1000023066623]
    [dN os1000023066607 os1000023066986]
    [N os1000023066607 os1000023066986]
    [dN os1000023066607 os1000023066589]
    [N os1000023066607 os1000023066589]
    [dN os1000023066607 os1000023066622]
    [N os1000023066607 os1000023066622]
    [dN os1000023066607 os1000023066621]
    [N os1000023066607 os1000023066621]
    [dN os1000023066607 os1000023066588]
    [N os1000023066607 os1000023066588]
    [dN os1000023066607 os1000023066620]
    [N os1000023066607 os1000023066620]
    [dN os1000023066607 os1000023066587]
    [N os1000023066607 os1000023066587]
    [dN os1000023066607 os1000023066586]
    [N os1000023066607 os1000023066586]
    [Ins os1000023066607 os1000002080300709]
    [nNS os1000023066607 os1000002080300709]
    [dN os1000023066607 os1000023066584]
    [N os1000023066607 os1000023066584]
    [dN os1000023066607 os1000023066583]
    [N os1000023066607 os1000023066583]
    [dN os1000023066607 os1000023066582]
    [N os1000023066607 os1000023066582]
    [dN os1000023066607 os1000023066581]
    [N os1000023066607 os1000023066581]
    [dN os1000023066607 os1000023066580]
    [N os1000023066607 os1000023066580]
    [dS os1000023066607 os1000002080301321]
    [S os1000023066607 os1000002080301321]
    [Ins os1000023066607 os1000002080300674]
    [nNS os1000023066607 os1000002080300674]
    [dN os1000023066607 os1000023066619]
    [N os1000023066607 os1000023066619]
    [dN os1000023066607 os1000023066618]
    [N os1000023066607 os1000023066618]
    [dN os1000023066607 os1000023066617]
    [N os1000023066607 os1000023066617]
    [dN os1000023066607 os1000023066616]
    [N os1000023066607 os1000023066616]
    [dN os1000023066607 os1000023066615]
    [N os1000023066607 os1000023066615]
    [dN os1000023066607 os1000023066614]
    [N os1000023066607 os1000023066614]
    [dN os1000023066607 os1000023066613]
    [N os1000023066607 os1000023066613]
    [dN os1000023066607 os1000023066579]
    [N os1000023066607 os1000023066579]
    [Ins os1000023066607 os1000023066612]
    [N os1000023066607 os1000023066612]
    [dN os1000023066607 os1000023066578]
    [N os1000023066607 os1000023066578]
    [Ins os1000023066607 os1000023066610]
    [N os1000023066607 os1000023066610]
    [dN os1000023066607 os1000023066973]
    [N os1000023066607 os1000023066973]
    [dN os1000023066607 os1000023066577]
    [N os1000023066607 os1000023066577]
    [dS os1000023066607 os1000023066972]
    [S os1000023066607 os1000023066972]
    [dN os1000023066607 os1000023066576]
    [N os1000023066607 os1000023066576]
    [dN os1000023066607 os1000023066572]
    [N os1000023066607 os1000023066572]
    [dN os1000023066607 os1000023066570]
    [N os1000023066607 os1000023066570]
    [Ins os1000023066607 os1000023066609]
    [N os1000023066607 os1000023066609]
    [dN os1000023066607 os1000002488275660]
    [N os1000023066607 os1000002488275660]
    [Ins os1000023066607 os1000023066608]
    [nNS os1000023066607 os1000023066608]
    [dN os1000023066606 os1000023066595]
    [N os1000023066606 os1000023066595]
    [dN os1000023066606 os1000023066593]
    [N os1000023066606 os1000023066593]
    [dN os1000023066606 os1000023067000]
    [N os1000023066606 os1000023067000]
    [dN os1000023066606 os1000023066591]
    [N os1000023066606 os1000023066591]
    [dN os1000023066606 os1000023066629]
    [N os1000023066606 os1000023066629]
    [dN os1000023066606 os1000023066628]
    [N os1000023066606 os1000023066628]
    [dN os1000023066606 os1000023066627]
    [N os1000023066606 os1000023066627]
    [dN os1000023066606 os1000023066626]
    [N os1000023066606 os1000023066626]
    [dN os1000023066606 os1000023066625]
    [N os1000023066606 os1000023066625]
    [dN os1000023066606 os1000023066624]
    [N os1000023066606 os1000023066624]
    [dN os1000023066606 os1000023066623]
    [N os1000023066606 os1000023066623]
    [dN os1000023066606 os1000023066986]
    [N os1000023066606 os1000023066986]
    [dN os1000023066606 os1000023066589]
    [N os1000023066606 os1000023066589]
    [dN os1000023066606 os1000023066622]
    [N os1000023066606 os1000023066622]
    [dN os1000023066606 os1000023066621]
    [N os1000023066606 os1000023066621]
    [dN os1000023066606 os1000023066588]
    [N os1000023066606 os1000023066588]
    [dN os1000023066606 os1000023066620]
    [N os1000023066606 os1000023066620]
    [dN os1000023066606 os1000023066587]
    [N os1000023066606 os1000023066587]
    [dN os1000023066606 os1000023066586]
    [N os1000023066606 os1000023066586]
    [Ins os1000023066606 os1000002080300709]
    [N os1000023066606 os1000002080300709]
    [dN os1000023066606 os1000023066584]
    [N os1000023066606 os1000023066584]
    [dN os1000023066606 os1000023066583]
    [N os1000023066606 os1000023066583]
    [dN os1000023066606 os1000023066582]
    [N os1000023066606 os1000023066582]
    [dN os1000023066606 os1000023066581]
    [N os1000023066606 os1000023066581]
    [dN os1000023066606 os1000023066580]
    [N os1000023066606 os1000023066580]
    [dS os1000023066606 os1000002080301321]
    [S os1000023066606 os1000002080301321]
    [Ins os1000023066606 os1000002080300674]
    [N os1000023066606 os1000002080300674]
    [dN os1000023066606 os1000023066619]
    [N os1000023066606 os1000023066619]
    [dN os1000023066606 os1000023066618]
    [N os1000023066606 os1000023066618]
    [dN os1000023066606 os1000023066617]
    [N os1000023066606 os1000023066617]
    [dN os1000023066606 os1000023066616]
    [N os1000023066606 os1000023066616]
    [dN os1000023066606 os1000023066615]
    [N os1000023066606 os1000023066615]
    [dN os1000023066606 os1000023066614]
    [N os1000023066606 os1000023066614]
    [dN os1000023066606 os1000023066613]
    [N os1000023066606 os1000023066613]
    [dN os1000023066606 os1000023066579]
    [N os1000023066606 os1000023066579]
    [dN os1000023066606 os1000023066612]
    [N os1000023066606 os1000023066612]
    [dN os1000023066606 os1000023066578]
    [N os1000023066606 os1000023066578]
    [dN os1000023066606 os1000023066610]
    [N os1000023066606 os1000023066610]
    [dN os1000023066606 os1000023066973]
    [N os1000023066606 os1000023066973]
    [dN os1000023066606 os1000023066577]
    [N os1000023066606 os1000023066577]
    [dS os1000023066606 os1000023066972]
    [S os1000023066606 os1000023066972]
    [dN os1000023066606 os1000023066576]
    [N os1000023066606 os1000023066576]
    [dN os1000023066606 os1000023066572]
    [N os1000023066606 os1000023066572]
    [dN os1000023066606 os1000023066570]
    [N os1000023066606 os1000023066570]
    [dN os1000023066606 os1000023066609]
    [N os1000023066606 os1000023066609]
    [dN os1000023066606 os1000002488275660]
    [N os1000023066606 os1000002488275660]
    [Ins os1000023066606 os1000023066608]
    [N os1000023066606 os1000023066608]
    [Ins os1000023066606 os1000023066607]
    [N os1000023066606 os1000023066607]
    [dS os1000023066969 os1000023066595]
    [S os1000023066969 os1000023066595]
    [dS os1000023066969 os1000023066593]
    [S os1000023066969 os1000023066593]
    [dS os1000023066969 os1000023067000]
    [S os1000023066969 os1000023067000]
    [dS os1000023066969 os1000023066591]
    [S os1000023066969 os1000023066591]
    [Ins os1000023066969 os1000023066629]
    [S os1000023066969 os1000023066629]
    [dS os1000023066969 os1000023066628]
    [S os1000023066969 os1000023066628]
    [dS os1000023066969 os1000023066627]
    [S os1000023066969 os1000023066627]
    [dS os1000023066969 os1000023066626]
    [S os1000023066969 os1000023066626]
    [dS os1000023066969 os1000023066625]
    [S os1000023066969 os1000023066625]
    [dS os1000023066969 os1000023066624]
    [S os1000023066969 os1000023066624]
    [dS os1000023066969 os1000023066623]
    [S os1000023066969 os1000023066623]
    [dN os1000023066969 os1000023066986]
    [N os1000023066969 os1000023066986]
    [dS os1000023066969 os1000023066589]
    [S os1000023066969 os1000023066589]
    [dS os1000023066969 os1000023066622]
    [S os1000023066969 os1000023066622]
    [dS os1000023066969 os1000023066621]
    [S os1000023066969 os1000023066621]
    [dS os1000023066969 os1000023066588]
    [S os1000023066969 os1000023066588]
    [dS os1000023066969 os1000023066620]
    [S os1000023066969 os1000023066620]
    [dS os1000023066969 os1000023066587]
    [S os1000023066969 os1000023066587]
    [dS os1000023066969 os1000023066586]
    [S os1000023066969 os1000023066586]
    [dS os1000023066969 os1000002080300709]
    [S os1000023066969 os1000002080300709]
    [Ins os1000023066969 os1000023066584]
    [N os1000023066969 os1000023066584]
    [Ins os1000023066969 os1000023066583]
    [nNS os1000023066969 os1000023066583]
    [Ins os1000023066969 os1000023066582]
    [nNS os1000023066969 os1000023066582]
    [Ins os1000023066969 os1000023066581]
    [S os1000023066969 os1000023066581]
    [Ins os1000023066969 os1000023066580]
    [nNS os1000023066969 os1000023066580]
    [dS os1000023066969 os1000002080301321]
    [S os1000023066969 os1000002080301321]
    [dS os1000023066969 os1000002080300674]
    [S os1000023066969 os1000002080300674]
    [dS os1000023066969 os1000023066619]
    [S os1000023066969 os1000023066619]
    [dS os1000023066969 os1000023066618]
    [S os1000023066969 os1000023066618]
    [dS os1000023066969 os1000023066617]
    [S os1000023066969 os1000023066617]
    [dS os1000023066969 os1000023066616]
    [S os1000023066969 os1000023066616]
    [dS os1000023066969 os1000023066615]
    [S os1000023066969 os1000023066615]
    [dS os1000023066969 os1000023066614]
    [S os1000023066969 os1000023066614]
    [dS os1000023066969 os1000023066613]
    [S os1000023066969 os1000023066613]
    [Ins os1000023066969 os1000023066579]
    [S os1000023066969 os1000023066579]
    [dS os1000023066969 os1000023066612]
    [S os1000023066969 os1000023066612]
    [Ins os1000023066969 os1000023066578]
    [S os1000023066969 os1000023066578]
    [dS os1000023066969 os1000023066610]
    [S os1000023066969 os1000023066610]
    [dS os1000023066969 os1000023066973]
    [S os1000023066969 os1000023066973]
    [Ins os1000023066969 os1000023066577]
    [N os1000023066969 os1000023066577]
    [dS os1000023066969 os1000023066972]
    [S os1000023066969 os1000023066972]
    [Ins os1000023066969 os1000023066576]
    [nNS os1000023066969 os1000023066576]
    [dN os1000023066969 os1000023066572]
    [N os1000023066969 os1000023066572]
    [dN os1000023066969 os1000023066570]
    [N os1000023066969 os1000023066570]
    [dS os1000023066969 os1000023066609]
    [S os1000023066969 os1000023066609]
    [Ins os1000023066969 os1000002488275660]
    [N os1000023066969 os1000002488275660]
    [dS os1000023066969 os1000023066608]
    [S os1000023066969 os1000023066608]
    [dS os1000023066969 os1000023066607]
    [S os1000023066969 os1000023066607]
    [dS os1000023066969 os1000023066606]
    [S os1000023066969 os1000023066606]
    [dN os1000023066605 os1000023066595]
    [N os1000023066605 os1000023066595]
    [dN os1000023066605 os1000023066593]
    [N os1000023066605 os1000023066593]
    [Ins os1000023066605 os1000023067000]
    [nNS os1000023066605 os1000023067000]
    [Ins os1000023066605 os1000023066591]
    [N os1000023066605 os1000023066591]
    [dN os1000023066605 os1000023066629]
    [N os1000023066605 os1000023066629]
    [dN os1000023066605 os1000023066628]
    [N os1000023066605 os1000023066628]
    [dN os1000023066605 os1000023066627]
    [N os1000023066605 os1000023066627]
    [dN os1000023066605 os1000023066626]
    [N os1000023066605 os1000023066626]
    [dN os1000023066605 os1000023066625]
    [N os1000023066605 os1000023066625]
    [dN os1000023066605 os1000023066624]
    [N os1000023066605 os1000023066624]
    [dN os1000023066605 os1000023066623]
    [N os1000023066605 os1000023066623]
    [dN os1000023066605 os1000023066986]
    [N os1000023066605 os1000023066986]
    [dN os1000023066605 os1000023066589]
    [N os1000023066605 os1000023066589]
    [dN os1000023066605 os1000023066622]
    [N os1000023066605 os1000023066622]
    [dN os1000023066605 os1000023066621]
    [N os1000023066605 os1000023066621]
    [dN os1000023066605 os1000023066588]
    [N os1000023066605 os1000023066588]
    [dN os1000023066605 os1000023066620]
    [N os1000023066605 os1000023066620]
    [dN os1000023066605 os1000023066587]
    [N os1000023066605 os1000023066587]
    [dN os1000023066605 os1000023066586]
    [N os1000023066605 os1000023066586]
    [Ins os1000023066605 os1000002080300709]
    [nNS os1000023066605 os1000002080300709]
    [dN os1000023066605 os1000023066584]
    [N os1000023066605 os1000023066584]
    [dN os1000023066605 os1000023066583]
    [N os1000023066605 os1000023066583]
    [dN os1000023066605 os1000023066582]
    [N os1000023066605 os1000023066582]
    [dN os1000023066605 os1000023066581]
    [N os1000023066605 os1000023066581]
    [dN os1000023066605 os1000023066580]
    [N os1000023066605 os1000023066580]
    [dS os1000023066605 os1000002080301321]
    [S os1000023066605 os1000002080301321]
    [Ins os1000023066605 os1000002080300674]
    [nNS os1000023066605 os1000002080300674]
    [dN os1000023066605 os1000023066619]
    [N os1000023066605 os1000023066619]
    [dN os1000023066605 os1000023066618]
    [N os1000023066605 os1000023066618]
    [Ins os1000023066605 os1000023066617]
    [N os1000023066605 os1000023066617]
    [Ins os1000023066605 os1000023066616]
    [N os1000023066605 os1000023066616]
    [dN os1000023066605 os1000023066615]
    [N os1000023066605 os1000023066615]
    [dN os1000023066605 os1000023066614]
    [N os1000023066605 os1000023066614]
    [Ins os1000023066605 os1000023066613]
    [N os1000023066605 os1000023066613]
    [dN os1000023066605 os1000023066579]
    [N os1000023066605 os1000023066579]
    [Ins os1000023066605 os1000023066612]
    [N os1000023066605 os1000023066612]
    [dN os1000023066605 os1000023066578]
    [N os1000023066605 os1000023066578]
    [Ins os1000023066605 os1000023066610]
    [nNS os1000023066605 os1000023066610]
    [dN os1000023066605 os1000023066973]
    [N os1000023066605 os1000023066973]
    [dN os1000023066605 os1000023066577]
    [N os1000023066605 os1000023066577]
    [dS os1000023066605 os1000023066972]
    [S os1000023066605 os1000023066972]
    [dN os1000023066605 os1000023066576]
    [N os1000023066605 os1000023066576]
    [dN os1000023066605 os1000023066572]
    [N os1000023066605 os1000023066572]
    [dN os1000023066605 os1000023066570]
    [N os1000023066605 os1000023066570]
    [Ins os1000023066605 os1000023066609]
    [nNS os1000023066605 os1000023066609]
    [dN os1000023066605 os1000002488275660]
    [N os1000023066605 os1000002488275660]
    [Ins os1000023066605 os1000023066608]
    [nNS os1000023066605 os1000023066608]
    [Ins os1000023066605 os1000023066607]
    [nNS os1000023066605 os1000023066607]
    [Ins os1000023066605 os1000023066606]
    [S os1000023066605 os1000023066606]
    [dN os1000023066605 os1000023066969]
    [N os1000023066605 os1000023066969]
    [dN os1000023066604 os1000023066595]
    [N os1000023066604 os1000023066595]
    [dN os1000023066604 os1000023066593]
    [N os1000023066604 os1000023066593]
    [dN os1000023066604 os1000023067000]
    [N os1000023066604 os1000023067000]
    [dN os1000023066604 os1000023066591]
    [N os1000023066604 os1000023066591]
    [dN os1000023066604 os1000023066629]
    [N os1000023066604 os1000023066629]
    [dN os1000023066604 os1000023066628]
    [N os1000023066604 os1000023066628]
    [dN os1000023066604 os1000023066627]
    [N os1000023066604 os1000023066627]
    [dN os1000023066604 os1000023066626]
    [N os1000023066604 os1000023066626]
    [dN os1000023066604 os1000023066625]
    [N os1000023066604 os1000023066625]
    [dN os1000023066604 os1000023066624]
    [N os1000023066604 os1000023066624]
    [dN os1000023066604 os1000023066623]
    [N os1000023066604 os1000023066623]
    [dN os1000023066604 os1000023066986]
    [N os1000023066604 os1000023066986]
    [dN os1000023066604 os1000023066589]
    [N os1000023066604 os1000023066589]
    [dN os1000023066604 os1000023066622]
    [N os1000023066604 os1000023066622]
    [dN os1000023066604 os1000023066621]
    [N os1000023066604 os1000023066621]
    [dN os1000023066604 os1000023066588]
    [N os1000023066604 os1000023066588]
    [dN os1000023066604 os1000023066620]
    [N os1000023066604 os1000023066620]
    [dN os1000023066604 os1000023066587]
    [N os1000023066604 os1000023066587]
    [dN os1000023066604 os1000023066586]
    [N os1000023066604 os1000023066586]
    [Ins os1000023066604 os1000002080300709]
    [N os1000023066604 os1000002080300709]
    [dN os1000023066604 os1000023066584]
    [N os1000023066604 os1000023066584]
    [dN os1000023066604 os1000023066583]
    [N os1000023066604 os1000023066583]
    [dN os1000023066604 os1000023066582]
    [N os1000023066604 os1000023066582]
    [dN os1000023066604 os1000023066581]
    [N os1000023066604 os1000023066581]
    [dN os1000023066604 os1000023066580]
    [N os1000023066604 os1000023066580]
    [dS os1000023066604 os1000002080301321]
    [S os1000023066604 os1000002080301321]
    [dN os1000023066604 os1000002080300674]
    [N os1000023066604 os1000002080300674]
    [dN os1000023066604 os1000023066619]
    [N os1000023066604 os1000023066619]
    [dN os1000023066604 os1000023066618]
    [N os1000023066604 os1000023066618]
    [dN os1000023066604 os1000023066617]
    [N os1000023066604 os1000023066617]
    [dN os1000023066604 os1000023066616]
    [N os1000023066604 os1000023066616]
    [dN os1000023066604 os1000023066615]
    [N os1000023066604 os1000023066615]
    [dN os1000023066604 os1000023066614]
    [N os1000023066604 os1000023066614]
    [dN os1000023066604 os1000023066613]
    [N os1000023066604 os1000023066613]
    [dN os1000023066604 os1000023066579]
    [N os1000023066604 os1000023066579]
    [dN os1000023066604 os1000023066612]
    [N os1000023066604 os1000023066612]
    [dN os1000023066604 os1000023066578]
    [N os1000023066604 os1000023066578]
    [dN os1000023066604 os1000023066610]
    [N os1000023066604 os1000023066610]
    [dN os1000023066604 os1000023066973]
    [N os1000023066604 os1000023066973]
    [dN os1000023066604 os1000023066577]
    [N os1000023066604 os1000023066577]
    [Ins os1000023066604 os1000023066972]
    [S os1000023066604 os1000023066972]
    [dN os1000023066604 os1000023066576]
    [N os1000023066604 os1000023066576]
    [dN os1000023066604 os1000023066572]
    [N os1000023066604 os1000023066572]
    [dN os1000023066604 os1000023066570]
    [N os1000023066604 os1000023066570]
    [dN os1000023066604 os1000023066609]
    [N os1000023066604 os1000023066609]
    [dN os1000023066604 os1000002488275660]
    [N os1000023066604 os1000002488275660]
    [Ins os1000023066604 os1000023066608]
    [N os1000023066604 os1000023066608]
    [Ins os1000023066604 os1000023066607]
    [N os1000023066604 os1000023066607]
    [Ins os1000023066604 os1000023066606]
    [nNS os1000023066604 os1000023066606]
    [dN os1000023066604 os1000023066969]
    [N os1000023066604 os1000023066969]
    [dN os1000023066604 os1000023066605]
    [N os1000023066604 os1000023066605]
    [dN os1000023066603 os1000023066595]
    [N os1000023066603 os1000023066595]
    [dN os1000023066603 os1000023066593]
    [N os1000023066603 os1000023066593]
    [dN os1000023066603 os1000023067000]
    [N os1000023066603 os1000023067000]
    [dN os1000023066603 os1000023066591]
    [N os1000023066603 os1000023066591]
    [dN os1000023066603 os1000023066629]
    [N os1000023066603 os1000023066629]
    [dN os1000023066603 os1000023066628]
    [N os1000023066603 os1000023066628]
    [dN os1000023066603 os1000023066627]
    [N os1000023066603 os1000023066627]
    [dN os1000023066603 os1000023066626]
    [N os1000023066603 os1000023066626]
    [dN os1000023066603 os1000023066625]
    [N os1000023066603 os1000023066625]
    [dN os1000023066603 os1000023066624]
    [N os1000023066603 os1000023066624]
    [dN os1000023066603 os1000023066623]
    [N os1000023066603 os1000023066623]
    [dN os1000023066603 os1000023066986]
    [N os1000023066603 os1000023066986]
    [dN os1000023066603 os1000023066589]
    [N os1000023066603 os1000023066589]
    [dN os1000023066603 os1000023066622]
    [N os1000023066603 os1000023066622]
    [dN os1000023066603 os1000023066621]
    [N os1000023066603 os1000023066621]
    [dN os1000023066603 os1000023066588]
    [N os1000023066603 os1000023066588]
    [dN os1000023066603 os1000023066620]
    [N os1000023066603 os1000023066620]
    [dN os1000023066603 os1000023066587]
    [N os1000023066603 os1000023066587]
    [dN os1000023066603 os1000023066586]
    [N os1000023066603 os1000023066586]
    [dN os1000023066603 os1000002080300709]
    [N os1000023066603 os1000002080300709]
    [dN os1000023066603 os1000023066584]
    [N os1000023066603 os1000023066584]
    [dN os1000023066603 os1000023066583]
    [N os1000023066603 os1000023066583]
    [dN os1000023066603 os1000023066582]
    [N os1000023066603 os1000023066582]
    [dN os1000023066603 os1000023066581]
    [N os1000023066603 os1000023066581]
    [dN os1000023066603 os1000023066580]
    [N os1000023066603 os1000023066580]
    [Ins os1000023066603 os1000002080301321]
    [S os1000023066603 os1000002080301321]
    [dN os1000023066603 os1000002080300674]
    [N os1000023066603 os1000002080300674]
    [dN os1000023066603 os1000023066619]
    [N os1000023066603 os1000023066619]
    [dN os1000023066603 os1000023066618]
    [N os1000023066603 os1000023066618]
    [dN os1000023066603 os1000023066617]
    [N os1000023066603 os1000023066617]
    [dN os1000023066603 os1000023066616]
    [N os1000023066603 os1000023066616]
    [dN os1000023066603 os1000023066615]
    [N os1000023066603 os1000023066615]
    [dN os1000023066603 os1000023066614]
    [N os1000023066603 os1000023066614]
    [dN os1000023066603 os1000023066613]
    [N os1000023066603 os1000023066613]
    [dN os1000023066603 os1000023066579]
    [N os1000023066603 os1000023066579]
    [dN os1000023066603 os1000023066612]
    [N os1000023066603 os1000023066612]
    [dN os1000023066603 os1000023066578]
    [N os1000023066603 os1000023066578]
    [dN os1000023066603 os1000023066610]
    [N os1000023066603 os1000023066610]
    [dN os1000023066603 os1000023066973]
    [N os1000023066603 os1000023066973]
    [dN os1000023066603 os1000023066577]
    [N os1000023066603 os1000023066577]
    [Ins os1000023066603 os1000023066972]
    [nNS os1000023066603 os1000023066972]
    [dN os1000023066603 os1000023066576]
    [N os1000023066603 os1000023066576]
    [dN os1000023066603 os1000023066572]
    [N os1000023066603 os1000023066572]
    [dN os1000023066603 os1000023066570]
    [N os1000023066603 os1000023066570]
    [dN os1000023066603 os1000023066609]
    [N os1000023066603 os1000023066609]
    [dN os1000023066603 os1000002488275660]
    [N os1000023066603 os1000002488275660]
    [dN os1000023066603 os1000023066608]
    [N os1000023066603 os1000023066608]
    [dN os1000023066603 os1000023066607]
    [N os1000023066603 os1000023066607]
    [Ins os1000023066603 os1000023066606]
    [N os1000023066603 os1000023066606]
    [dN os1000023066603 os1000023066969]
    [N os1000023066603 os1000023066969]
    [dN os1000023066603 os1000023066605]
    [N os1000023066603 os1000023066605]
    [Ins os1000023066603 os1000023066604]
    [nNS os1000023066603 os1000023066604]
    [dN os1000023066602 os1000023066595]
    [N os1000023066602 os1000023066595]
    [dN os1000023066602 os1000023066593]
    [N os1000023066602 os1000023066593]
    [Ins os1000023066602 os1000023067000]
    [N os1000023066602 os1000023067000]
    [dN os1000023066602 os1000023066591]
    [N os1000023066602 os1000023066591]
    [dN os1000023066602 os1000023066629]
    [N os1000023066602 os1000023066629]
    [dN os1000023066602 os1000023066628]
    [N os1000023066602 os1000023066628]
    [dN os1000023066602 os1000023066627]
    [N os1000023066602 os1000023066627]
    [dN os1000023066602 os1000023066626]
    [N os1000023066602 os1000023066626]
    [dN os1000023066602 os1000023066625]
    [N os1000023066602 os1000023066625]
    [dN os1000023066602 os1000023066624]
    [N os1000023066602 os1000023066624]
    [dN os1000023066602 os1000023066623]
    [N os1000023066602 os1000023066623]
    [dN os1000023066602 os1000023066986]
    [N os1000023066602 os1000023066986]
    [dN os1000023066602 os1000023066589]
    [N os1000023066602 os1000023066589]
    [dN os1000023066602 os1000023066622]
    [N os1000023066602 os1000023066622]
    [dN os1000023066602 os1000023066621]
    [N os1000023066602 os1000023066621]
    [dN os1000023066602 os1000023066588]
    [N os1000023066602 os1000023066588]
    [dN os1000023066602 os1000023066620]
    [N os1000023066602 os1000023066620]
    [dN os1000023066602 os1000023066587]
    [N os1000023066602 os1000023066587]
    [dN os1000023066602 os1000023066586]
    [N os1000023066602 os1000023066586]
    [Ins os1000023066602 os1000002080300709]
    [nNS os1000023066602 os1000002080300709]
    [dN os1000023066602 os1000023066584]
    [N os1000023066602 os1000023066584]
    [dN os1000023066602 os1000023066583]
    [N os1000023066602 os1000023066583]
    [dN os1000023066602 os1000023066582]
    [N os1000023066602 os1000023066582]
    [dN os1000023066602 os1000023066581]
    [N os1000023066602 os1000023066581]
    [dN os1000023066602 os1000023066580]
    [N os1000023066602 os1000023066580]
    [dS os1000023066602 os1000002080301321]
    [S os1000023066602 os1000002080301321]
    [Ins os1000023066602 os1000002080300674]
    [N os1000023066602 os1000002080300674]
    [dN os1000023066602 os1000023066619]
    [N os1000023066602 os1000023066619]
    [dN os1000023066602 os1000023066618]
    [N os1000023066602 os1000023066618]
    [dN os1000023066602 os1000023066617]
    [N os1000023066602 os1000023066617]
    [dN os1000023066602 os1000023066616]
    [N os1000023066602 os1000023066616]
    [dN os1000023066602 os1000023066615]
    [N os1000023066602 os1000023066615]
    [dN os1000023066602 os1000023066614]
    [N os1000023066602 os1000023066614]
    [dN os1000023066602 os1000023066613]
    [N os1000023066602 os1000023066613]
    [dN os1000023066602 os1000023066579]
    [N os1000023066602 os1000023066579]
    [dN os1000023066602 os1000023066612]
    [N os1000023066602 os1000023066612]
    [dN os1000023066602 os1000023066578]
    [N os1000023066602 os1000023066578]
    [Ins os1000023066602 os1000023066610]
    [N os1000023066602 os1000023066610]
    [dN os1000023066602 os1000023066973]
    [N os1000023066602 os1000023066973]
    [dN os1000023066602 os1000023066577]
    [N os1000023066602 os1000023066577]
    [dS os1000023066602 os1000023066972]
    [S os1000023066602 os1000023066972]
    [dN os1000023066602 os1000023066576]
    [N os1000023066602 os1000023066576]
    [dN os1000023066602 os1000023066572]
    [N os1000023066602 os1000023066572]
    [dN os1000023066602 os1000023066570]
    [N os1000023066602 os1000023066570]
    [Ins os1000023066602 os1000023066609]
    [N os1000023066602 os1000023066609]
    [dN os1000023066602 os1000002488275660]
    [N os1000023066602 os1000002488275660]
    [Ins os1000023066602 os1000023066608]
    [N os1000023066602 os1000023066608]
    [Ins os1000023066602 os1000023066607]
    [nNS os1000023066602 os1000023066607]
    [Ins os1000023066602 os1000023066606]
    [nNS os1000023066602 os1000023066606]
    [dN os1000023066602 os1000023066969]
    [N os1000023066602 os1000023066969]
    [Ins os1000023066602 os1000023066605]
    [N os1000023066602 os1000023066605]
    [Ins os1000023066602 os1000023066604]
    [nNS os1000023066602 os1000023066604]
    [Ins os1000023066602 os1000023066603]
    [S os1000023066602 os1000023066603]
    [dS os1000023066569 os1000023066595]
    [S os1000023066569 os1000023066595]
    [dS os1000023066569 os1000023066593]
    [S os1000023066569 os1000023066593]
    [dS os1000023066569 os1000023067000]
    [S os1000023066569 os1000023067000]
    [dS os1000023066569 os1000023066591]
    [S os1000023066569 os1000023066591]
    [dS os1000023066569 os1000023066629]
    [S os1000023066569 os1000023066629]
    [dS os1000023066569 os1000023066628]
    [S os1000023066569 os1000023066628]
    [dS os1000023066569 os1000023066627]
    [S os1000023066569 os1000023066627]
    [dS os1000023066569 os1000023066626]
    [S os1000023066569 os1000023066626]
    [dS os1000023066569 os1000023066625]
    [S os1000023066569 os1000023066625]
    [dS os1000023066569 os1000023066624]
    [S os1000023066569 os1000023066624]
    [dS os1000023066569 os1000023066623]
    [S os1000023066569 os1000023066623]
    [Ins os1000023066569 os1000023066986]
    [nNS os1000023066569 os1000023066986]
    [dS os1000023066569 os1000023066589]
    [S os1000023066569 os1000023066589]
    [dS os1000023066569 os1000023066622]
    [S os1000023066569 os1000023066622]
    [dS os1000023066569 os1000023066621]
    [S os1000023066569 os1000023066621]
    [dS os1000023066569 os1000023066588]
    [S os1000023066569 os1000023066588]
    [dS os1000023066569 os1000023066620]
    [S os1000023066569 os1000023066620]
    [dS os1000023066569 os1000023066587]
    [S os1000023066569 os1000023066587]
    [dS os1000023066569 os1000023066586]
    [S os1000023066569 os1000023066586]
    [dS os1000023066569 os1000002080300709]
    [S os1000023066569 os1000002080300709]
    [dS os1000023066569 os1000023066584]
    [S os1000023066569 os1000023066584]
    [dS os1000023066569 os1000023066583]
    [S os1000023066569 os1000023066583]
    [dS os1000023066569 os1000023066582]
    [S os1000023066569 os1000023066582]
    [dS os1000023066569 os1000023066581]
    [S os1000023066569 os1000023066581]
    [dS os1000023066569 os1000023066580]
    [S os1000023066569 os1000023066580]
    [dS os1000023066569 os1000002080301321]
    [S os1000023066569 os1000002080301321]
    [dS os1000023066569 os1000002080300674]
